"id","description","category","humidity_percents","energy_kcal","energy_kj","protein_g","lipid_g","cholesterol_mg","carbohydrate_g","fiber_g","ashes_g","calcium_mg","magnesium_mg","manganese_mg","phosphorus_mg","iron_mg","sodium_mg","potassium_mg","copper_mg","zinc_mg","retinol_mcg","re_mcg","rae_mcg","thiamine_mg","riboflavin_mg","pyridoxine_mg","niacin_mg","vitaminC_mg","saturated_g","monounsaturated_g","polyunsaturated_g","12:0_g","14:0_g","16:0_g","18:0_g","20:0_g","22:0_g","24:0_g","14:1_g","16:1_g","18:1_g","20:1_g","18:2 n-6_g","18:3 n-3_g","20:4_g","20:5_g","22:5_g","22:6_g","18:1t_g","18:2t_g","tryptophan_g","threonine_g","isoleucine_g","leucine_g","lysine_g","methionine_g","cystine_g","phenylalanine_g","tyrosine_g","valine_g","arginine_g","histidine_g","alanine_g","aspartic_g","glutamic_g","glycine_g","proline_g","serine_g"
204,"Jaca, crua","Frutas e derivados",75.0743333333333,87.92035,367.8587444,1.40208333333333,0.265,"NA",22.4975833333333,2.386,0.761,11.245,40.0523333333333,0.484666666666667,13.8993333333333,0.382666666666667,1.80166666666667,233.752333333333,0.093333333333333,0.166666666666667,"NA","","",0.1,0.036666666666667,0.046666666666667,"Tr",14.8166666666667,0.1,0.1,"Tr","","",0.09,"Tr","Tr","Tr","Tr","","Tr",0.07,"","Tr",0.02,"","","","","","","","","","","","","","","","","","","","","","","",""
205,"Jambo, cru","Frutas e derivados",92.101,26.9123,112.6010632,0.885416666666667,0.066666666666667,"NA",6.49425,5.07433333333333,0.452666666666667,13.8,14.1783333333333,0.052333333333333,18.3583333333333,0.136666666666667,21.656,134.869,0.022333333333333,0.114,"NA","","",0.076666666666667,"Tr","Tr",1.18,3.77333333333333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
206,"Jamelão, cru","Frutas e derivados",87.6743333333333,41.0097089167039,171.584622107489,0.545833333333333,0.109666666666667,"NA",10.6271666666667,1.77666666666667,1.043,3.09,2.16466666666667,"Tr",4.11733333333333,0.047666666666667,1.36633333333333,394.343333333333,0.031666666666667,0.049,"NA",7.51944444444444,3.75972222222222,0.166666666666667,"Tr",0.116666666666667,"Tr",27.07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
207,"Kiwi, cru","Frutas e derivados",85.8766666666667,51.1363304347826,213.954406539131,1.33695652173913,0.626666666666667,"NA",11.4997101449275,2.65333333333333,0.66,23.9133333333333,10.5766666666667,0.053333333333333,33.0766666666667,0.253333333333333,"Tr",268.923333333333,0.15,0.07,"NA",5.41666666666667,2.70833333333333,"Tr","Tr",0.06,"Tr",70.7766666666667,0.058333333333333,0.099,0.348666666666667,"","",0.035666666666667,0.022666666666667,"Tr","","","","Tr",0.099,"",0.06,0.288666666666667,"","","","","","","","","","","","","","","","","","","","","","","",""
208,"Laranja, baía, crua","Frutas e derivados",87.08,45.4381173913043,190.113083165217,0.978260869565218,0.103333333333333,"NA",11.4684057971015,1.12333333333333,0.37,35.407,9.21666666666667,0.04,23.8033333333333,0.136666666666667,"Tr",174.146666666667,0.04,0.06,"NA",3.875,1.9375,0.063333333333333,0.02,"Tr","Tr",56.87,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
209,"Laranja, baía, suco","Frutas e derivados",90.2466666666667,36.6494826086956,153.341435234782,0.652173913043478,"Tr","NA",8.69782608695652,"Tr",0.36,5.92666666666667,7.8,0.016666666666667,21.93,0.063333333333333,"Tr",172.56,0.02,"Tr","NA",4,2,0.026666666666667,"Tr",0.02,"Tr",94.4833333333333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
210,"Laranja, da terra, crua","Frutas e derivados",85.3793333333334,51.4711286392808,215.355202226751,1.07708333333333,0.185666666666667,"NA",12.8605833333333,3.977,0.497333333333333,51.0823333333333,14.0566666666667,0.041,20.1156666666667,0.146666666666667,0.83,172.52,0.037666666666667,0.218333333333333,"NA","","",0.073333333333333,0.091,0.033333333333333,"Tr",34.6796666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
211,"Laranja, da terra, suco","Frutas e derivados",89.22,40.9560073108673,171.359934588669,0.666666666666667,0.142,"NA",9.57333333333334,1.031,0.398,13.3883333333333,10.1093333333333,0.022333333333333,14.886,0.086,"Tr",145.241333333333,0.021666666666667,0.073666666666667,"NA",4.45833333333333,2.22916666666667,0.04,"Tr",0.036666666666667,"Tr",44.32,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
212,"Laranja, lima, crua","Frutas e derivados",86.974,45.7010387806296,191.213146258154,1.05625,0.075333333333333,"NA",11.53375,1.782,0.360666666666667,31.4666666666667,10.1576666666667,0.051333333333333,14.5103333333333,0.12,1.111,129.87,0.032,0.117,"NA","","",0.094,0.054333333333333,0.04,"Tr",43.4556666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
213,"Laranja, lima, suco","Frutas e derivados",89.6806666666667,39.3360939441324,164.58221706225,0.714583333333333,0.119333333333333,"NA",9.16741666666668,0.424,0.318,7.73633333333333,10.8926666666667,0.020666666666667,16.2436666666667,"Tr","Tr",128.744666666667,0.023,0.029333333333333,"NA","","",0.10233,0.03333,0.043333333333333,"Tr",41.3033,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
214,"Laranja, pêra, crua","Frutas e derivados",89.55,36.7737652173913,153.861433669565,1.04347826086957,0.126666666666667,"NA",8.94652173913044,0.766666666666667,0.333333333333333,21.886,8.61333333333333,0.05,22.6833333333333,0.09,"Tr",162.82,0.03,0.06,"NA",0.916666666666667,0.458333333333333,0.066666666666667,0.02,0.02,"Tr",53.7333333333333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
215,"Laranja, pêra, suco","Frutas e derivados",91.2933333333333,32.7097536231884,136.85760915942,0.739130434782609,0.073333333333333,"NA",7.55420289855072,"Tr",0.34,7.36666666666667,7.58666666666667,0.03,14.01,"Tr","Tr",148.756666666667,0.01,"Tr","NA",1.20833333333333,0.604166666666667,"Tr","Tr","Tr","Tr",73.3366666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
216,"Laranja, valência, crua","Frutas e derivados",86.9413333333333,46.109628783385,192.922686829683,0.766666666666667,0.159,"NA",11.723,1.72766666666667,0.41,33.736,14.4026666666667,0.056,19.766,0.091,0.629,157.903333333333,0.042333333333333,0.112,"NA","","",0.068666666666667,0.036,0.03,"Tr",47.8456666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
217,"Laranja, valência, suco","Frutas e derivados",90.5303333333333,36.1963505876859,151.445530858878,0.483333333333333,0.124333333333333,"NA",8.554,0.422,0.308,9.07633333333333,9.59266666666667,0.029333333333333,17.2653333333333,"Tr","Tr",143.418,0.019666666666667,"Tr","NA",2,1,"*","*",0.03,"Tr","*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
218,"Limão, cravo, suco","Frutas e derivados",94.189,14.1037333993117,59.0100205427201,0.325,"Tr","NA",5.24666666666666,"Tr",0.239333333333333,10.1836666666667,8.85766666666667,0.032666666666667,11.1316666666667,0.079,"Tr",119.879333333333,0.025666666666667,"","NA",31.4166666666667,15.7083333333333,"Tr","Tr","Tr","Tr",32.78,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
219,"Limão, galego, suco","Frutas e derivados",91.7966666666667,22.2250434782609,92.9895819130436,0.565217391304348,0.066666666666667,"NA",7.32144927536232,"Tr",0.25,5.26333333333333,5.92,0.01,13.04,0.053333333333333,"Tr",112.51,0.02,0.053333333333333,"NA","","","Tr","Tr",0.03,"Tr",34.4966666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
220,"Limão, tahiti, cru","Frutas e derivados",87.4273333333333,31.8181534301639,133.127153951806,0.939583333333333,0.14,"NA",11.0844166666667,1.18166666666667,0.408666666666667,50.9836666666667,9.696,0.072333333333333,23.7613333333333,0.179666666666667,1.24833333333333,128.293333333333,0.058333333333333,0.211,"NA","","",0.303,0.037333333333333,"Tr","Tr",38.236,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
221,"Maçã, Argentina, com casca, crua","Frutas e derivados",82.649,62.5318183662891,261.633128044554,0.225,0.246,"NA",16.588,2.02633333333333,0.292,3.39233333333333,4.85766666666667,0.012,11.4036666666667,0.053333333333333,1.318,117.477,0.031,"Tr","NA","","",0.05,"Tr","Tr","Tr",1.48666666666667,0.1,"Tr","Tr","","Tr",0.04,0.02,"Tr","Tr","Tr","","Tr",0.02,"",0.04,0.01,"","","","","","","","","","","","","","","","","","","","","","","",""
222,"Maçã, Fuji, com casca, crua","Frutas e derivados",84.3366666666667,55.5152000000001,232.2755968,0.286666666666667,"Tr","NA",15.1533333333333,1.34666666666667,0.223333333333333,1.92333333333333,2.04,0.033333333333333,9.07666666666667,0.093333333333333,"Tr",74.7133333333333,0.06,"Tr","NA",3.5,1.75,"Tr","Tr",0.03,"Tr",2.40666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
223,"Macaúba, crua","Frutas e derivados",41.5266666666667,404.281876666667,1691.51537197333,2.0829,40.6566666666667,"NA",13.9454333333333,13.4435,1.78833333333333,66.5323333333333,66.0533333333333,0.075,43.8676666666667,0.808,0.654333333333333,305.813,0.353,0.664333333333333,"NA",1020,510,0.113333333333333,0.113333333333333,0.03,"Tr",13.4435,7.1,25.3,6.5,"",0.04,6.01,0.97,0.05,"","","",0.67,24.57,0.04,6.18,0.3,"","","","","","","","","","","","","","","","","","","","","","","",""
224,"Mamão, doce em calda, drenado","Frutas e derivados",45.529,195.627474821786,818.505354654353,0.19375,0.067333333333333,"NA",54.0035833333333,1.31333333333333,0.206333333333333,20.0126666666667,5.81433333333333,0.02,4.48133333333333,0.107666666666667,2.91433333333333,68.2356666666667,0.019,0.065666666666667,"NA","","",0.03,"Tr","Tr","Tr",3.9,"","","","","","","","","","","","","","","","","","","","","","",0,0.012533972,0.0074503385,0.00922841975,0.00160850105735,0.00544197665,0.013722005,0.0038950307,0.01622536025,0.0024455480225,0.01982401355,0.0343453055,0.0055344674,0.03665818475,0.02146345025,0.0015072431,0.0041123687,0.0288450668
225,"Mamão, Formosa, cru","Frutas e derivados",86.9266666666667,45.3407478260869,189.705688904348,0.815217391304348,0.12,"NA",11.5547826086956,1.81333333333333,0.583333333333333,24.8733333333333,17.3233333333333,0.04,10.8566666666667,0.233333333333333,3.25666666666667,221.803333333333,1.36,0.07,"NA",148,74,0.03,0.03,"Tr","Tr",78.5266666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
226,"Mamão, Papaia, cru","Frutas e derivados",88.583,40.1567689422966,168.015921254569,0.45625,0.124333333333333,"NA",10.43975,1.04266666666667,0.396666666666667,22.4183333333333,22.176,0.013,10.6693333333333,0.193333333333333,1.63033333333333,126.146666666667,0.021666666666667,0.071,"NA",118,59,0.034333333333333,0.043333333333333,"Tr",1.03333333333333,82.2066666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
227,"Mamão verde, doce em calda, drenado","Frutas e derivados",41.8806666666667,209.376254458904,876.030248656056,0.316666666666667,0.098,"NA",57.6366666666667,1.23333333333333,0.068,12.435,4.54266666666667,0.038666666666667,3.23166666666667,0.154,4.74,8.67033333333333,0.015,0.021,"NA","","","Tr","Tr","Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","",0,0.0168082432,0.0010672582576,0.004034243512,0.00396670096,0.005519135848,0.0115146904,0.00589318696,0.0189543376,0.0099244552,0.0187855048,0.0368688496,0.007087856656,0.0069911032,0.00633916336,0.0138198712,0.006815202688,0.032525728
228,"Manga, Haden, crua","Frutas e derivados",82.2876666666667,63.5003183387915,265.685331929504,0.408333333333333,0.256,"NA",16.6626666666667,1.582,0.385333333333333,11.6596666666667,7.81533333333333,0.173333333333333,9.296,0.096,0.551333333333333,147.883333333333,0.102666666666667,0.066333333333333,"NA",162,81,0.019333333333333,0.060333333333333,0.05,"Tr",17.413,0.1,0.1,"Tr","Tr","Tr",0.07,"Tr","Tr","Tr","Tr","",0.04,0.05,"Tr",0.02,0.02,"","","","","","","","","","","","","","","","","","","","","","","",""
229,"Manga, Palmer, crua","Frutas e derivados",79.7356666666667,72.4867380916873,303.28451217562,0.410416666666667,0.172,"NA",19.35225,1.63333333333333,0.329666666666667,11.6383333333333,8.725,0.046666666666667,14.0143333333333,0.091333333333333,1.86366666666667,156.53,0.087666666666667,0.087,"NA",786.916666666667,393.458333333333,0.086666666666667,0.03,"Tr","Tr",65.5233333333333,"","","","","","","","","","","","","","","","","","","","","","",0.023526466666667,0.014218439666667,0.016603525333333,0.028223896,0.023443239333333,0.005896034,0.00122759006,0.017135131733333,0.008613111533333,0.018821632066667,0.022399948666667,0.0095451266,0.028853671333333,0.031948810666667,0.044689146,0.022397327333333,0.015840062,0.021417604
230,"Manga, polpa, congelada","Frutas e derivados",86.4983333333333,48.30588,202.11180192,0.38125,0.234,"NA",12.5184166666667,1.07,0.368,7.121,9.494,0.119333333333333,9.11133333333333,0.089333333333333,6.73333333333333,131.374333333333,0.059,0.065,"NA","","","Tr",0.066,0.03,"Tr",24.9023333333333,0.1,0.1,"Tr","",0.01,0.07,"Tr","","","","",0.03,0.05,"",0.01,0.02,"","","","","","","","","","","","","","","","","","","","","","","",""
231,"Manga, Tommy Atkins, crua","Frutas e derivados",85.8133333333334,50.6921826086956,212.096092034783,0.855072463768116,0.22,"NA",12.7715942028985,2.06666666666667,0.34,7.63666666666667,7.39666666666667,0.34,13.7766666666667,0.08,"Tr",138.366666666667,0.06,0.08,"NA",118,59,"Tr",0.04,0.03,"Tr",7.93666666666667,0.1,0.1,"Tr","Tr",0.03,0.05,"Tr","Tr","Tr","Tr","",0.04,0.04,"Tr","Tr",0.04,"","","","","Tr","","","","","","","","","","","","","","","","","","",""
232,"Maracujá, cru","Frutas e derivados",82.8533333333333,68.4395086956521,286.350904382609,1.98913043478261,2.10333333333333,"NA",12.2642028985507,1.13666666666667,0.79,5.39333333333333,27.9666666666667,0.12,50.69,0.56,1.58,338.42,0.186666666666667,0.393333333333333,"NA",114,57,"Tr",0.05,0.046666666666667,"Tr",19.84,0.220333333333333,0.275666666666667,0.938,"","",0.17,0.050333333333333,"Tr","","","","Tr",0.275666666666667,"",0.915,0.023,"","","","","","","","","","","","","","","","","","","","","","","",""
233,"Maracujá, polpa, congelada","Frutas e derivados",88.8953333333333,38.7597,162.1705848,0.8125,0.176666666666667,"NA",9.59749999999999,0.506,0.518,4.60966666666667,9.701,0.07,15.2573333333333,0.292333333333333,8.096,227.909666666667,0.050333333333333,0.188,"NA","","","Tr",0.090666666666667,0.06,"Tr",7.257,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
234,"Maracujá, suco concentrado, envasado","Frutas e derivados",88.942,41.96732,175.59126688,0.766666666666667,0.193333333333333,"NA",9.63599999999999,0.353666666666667,0.462,4.15833333333333,4.15833333333333,0.071666666666667,13.9023333333333,0.345,21.6923333333333,200.695333333333,0.052333333333333,0.136,"NA","","","Tr",0.078333333333333,0.05,1.91666666666667,13.6793333333333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
235,"Melancia, crua","Frutas e derivados",90.6666666666667,32.6066260869565,136.426123547826,0.884057971014493,"Tr","NA",8.13927536231884,0.123333333333333,0.27,7.72,9.63,0.14,12.1766666666667,0.226666666666667,"Tr",104.026666666667,0.04,0.096666666666667,"NA",61,30.5,"Tr","Tr","Tr","Tr",6.14666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
236,"Melão, cru","Frutas e derivados",91.28,29.3693913043478,122.881533217391,0.677536231884058,"Tr","NA",7.52579710144927,0.25,0.516666666666667,2.85666666666667,5.95,0.046666666666667,10.14,0.23,11.1666666666667,216,0.043333333333333,0.09,"NA",2,1,"Tr","Tr",0.02,"Tr",8.68,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
237,"Mexerica, Murcote, crua","Frutas e derivados",83.652,57.5927784746488,240.96818513793,0.883333333333333,0.134,"NA",14.862,3.07333333333333,0.468666666666667,33.07,12.3036666666667,0.054333333333333,19.498,0.069333333333333,1.16733333333333,158.538333333333,0.06,0.102,"NA","","",0.079,0.073666666666667,0.05,"Tr",21.7956666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
238,"Mexerica, Rio, crua","Frutas e derivados",89.5693333333333,36.8713500000001,154.2697284,0.65,0.128333333333333,"NA",9.33700000000001,2.73166666666667,0.315333333333333,17.1836666666667,8.212,0.045,13.702,0.089333333333333,1.824,124.986666666667,0.072666666666667,0.154666666666667,"NA","","",0.033333333333333,"Tr","Tr","Tr",111.97,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
239,"Morango, cru","Frutas e derivados",91.5266666666667,30.1479173913044,126.138886365217,0.894927536231884,0.31,"NA",6.81840579710146,1.72333333333333,0.45,10.9,9.67333333333333,0.326666666666667,22.4333333333333,0.32,"Tr",184.396666666667,0.06,0.176666666666667,"NA","","","Tr",0.03,0.03,"Tr",63.5966666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
240,"Nêspera, crua","Frutas e derivados",87.7643333333333,42.5391988681952,177.984008064529,0.308333333333333,"Tr","NA",11.5286666666667,2.958,0.398666666666667,19.6866666666667,9.72066666666667,0.072,10.0756666666667,0.146666666666667,"Tr",112.85,0.122,0.121333333333333,"NA",170,85,"Tr","Tr","Tr","Tr",3.15666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
